ORIGIN_AIRPORT_ID,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
11046,Clintonville Municipal,44.61305556,-88.73083333
11047,Cluj Airport,46.78333333,23.68333333
11047,Cluj-Napoca Airport,46.78333333,23.68333333
11047,Cluj-Napoca Airport,46.785,23.68611111
11047,Cluj-Napoca Airport,46.78722222,23.68388889
11047,Avram Iancu,46.78722222,23.68388889
11047,Cluj Napoca,46.785,23.68611111
11047,Avram Iancu,46.78722222,23.68388889
11048,Clinton Municipal,35.53777778,-98.93166667
11048,Clinton Regional,35.53833333,-98.93277778
11049,Easterwood Field,30.58944444,-96.36444444
11049,Easterwood Field,30.58861111,-96.36388889
11049,Easterwood Field,30.58805556,-96.3625
11050,William R. Fairchild International,48.11888889,-123.4936111
11050,William R. Fairchild International,48.12027778,-123.4997222
11051,Carolina Airport,-7.33333333,-47.45
11052,Alfonso Bonilla Aragon International,3.54611111,-76.385
11052,Alfonso Bonilla Aragon International,3.54305556,-76.38166667
11052,Alfonso Bonilla Aragon International,3.54305556,-76.37805556
11053,Clarks Point Airport,58.84305556,-158.5430556
11053,Clarks Point Airport,58.83361111,-158.5294444
11054,Colima Airport,19.27694444,-103.5775
11055,Cliff Hatfield Memorial,33.12972222,-115.5216667
11055,Cliff Hatfield Memorial,33.13138889,-115.5213889
11056,Chehalis Airport,46.67388889,-122.9811111
11056,Chehalis Centralia,46.67388889,-122.9811111
11056,Chehalis Centralia,46.67694444,-122.9827778
11057,Douglas Municipal,35.21916667,-80.93583333
11057,Charlotte Douglas International,35.21388889,-80.94305556
11057,Charlotte Douglas International,35.21361111,-80.94916667
11058,Columbus Municipal,39.26194444,-85.89638889
11058,Columbus Municipal,39.26194444,-85.89638889
11059,Saint Catherine,42.52777778,8.79166667
11059,Saint Catherine,42.53083333,8.79305556
11059,Calvi Sainte Catherine,42.53083333,8.79305556
11059,Saint Catherine,42.53083333,8.79305556
11059,Calvi Sainte Catherine,42.53083333,8.79305556
11060,Cunnamulla Airport,-28.03166667,145.6208333
11060,Cunnamulla Airport,-28.03,145.6222222
11061,Katunayak,7.175,79.88472222
11061,Bandaranayake International,7.175,79.88472222
11061,Bandaranaike International Colombo,7.18111111,79.88388889
11062,Cootamundra Airport,-34.62833333,148.0433333
11062,Cootamundra Airport,-34.62388889,148.0280556
11063,Ciudad del Carmen International,18.65,-91.8
11063,Ciudad del Carmen International,18.65361111,-91.79888889
11063,Ciudad del Carmen International,18.65194444,-91.79944444
11063,Ciudad del Carmen International,18.65361111,-91.79888889
11063,Ciudad del Carmen International,18.65194444,-91.79944444
11064,Aix Les Bains,45.63888889,5.88166667
11064,Aix Les Bains,45.63805556,5.88027778
11064,Aix Les Bains,45.63916667,5.88
11064,Chambery Aix Les Bains,45.63916667,5.88
11064,Aix Les Bains,45.63805556,5.88027778
11064,Chambery Aix Les Bains,45.63916667,5.88
11064,Chambery Aix Les Bains,45.63805556,5.88027778
11065,Corumba International,-19.01111111,-57.67222222
11065,Corumba International,-19.01194444,-57.67305556
11065,Corumba International,-19.01138889,-57.67083333
11065,Corumba International,-19.01138889,-57.67055556
11065,Corumba International,-19.01194444,-57.67305556
11065,Corumba International,-19.01138889,-57.67055556
11066,Port Columbus International,39.99111111,-82.87833333
11066,Port Columbus International,39.99805556,-82.89194444
11066,Port Columbus International,39.99694444,-82.89222222
11066,John Glenn Columbus International,39.99694444,-82.89222222
11066,Port Columbus International,39.99805556,-82.89194444
11066,John Glenn Columbus International,39.99694444,-82.89222222
11067,University of Illinois/Willard,40.03972222,-88.27972222
11067,University of Illinois/Willard,40.03888889,-88.27777778
11068,Chi Mei Airport,23.21222222,119.4163889
11069,Carmelita Airport,17.45833333,-90.05333333
11070,Mohammed V International,33.36666667,-7.58666667
11070,Mohammed V International,33.3675,-7.59
11071,Houssen,48.10722222,7.35944444
11071,Houssen,48.10972222,7.35888889
11071,Colmar Houssen,48.10972222,7.35888889
11071,Colmar Houssen,48.11027778,7.35916667
11071,Houssen,48.10972222,7.35888889
11071,Colmar Houssen,48.11027778,7.35916667
11071,Colmar Houssen,48.10972222,7.35888889
11072,Cameta Airport,-2.2425,-49.50694444
11072,Cameta Airport,-2.24222222,-49.5075
11072,Cameta Airport,-2.24694444,-49.56027778
11072,Cameta Airport,-2.24222222,-49.5075
11072,Cameta Airport,-2.24694444,-49.56027778
11073,Chimbu,-6.02722222,144.9744444
11073,Chimbu,-6.02388889,144.9708333
11073,Chimbu,-6.02305556,144.9719444
11073,Chimbu,-6.02388889,144.9708333
11073,Chimbu,-6.02305556,144.9719444
11073,Chimbu,-6.02388889,144.9708333
11074,Coromandel Airport,-36.79333333,175.5166667
11074,Coromandel Airport,-36.78944444,175.5072222
11075,Ignacio Agramonte International,21.41861111,-77.84972222
11075,Ignacio Agramonte International,21.42055556,-77.8475
11075,Ignacio Agramonte International,21.42027778,-77.8475
11075,Ignacio Agramonte International,21.42055556,-77.8475
11075,Ignacio Agramonte International,21.42027778,-77.8475
11076,Houghton County Memorial,47.16777778,-88.48638889
11076,Houghton County Memorial,47.16833333,-88.48916667
11077,Cananea Airport,31.00833333,-110.2536111
11077,Cananea Airport,30.98305556,-110.2744444
11078,Coonamble Airport,-30.98083333,148.3783333
11078,Coonamble Airport,-30.98333333,148.3755556
11079,Coconut Island Airport,-10.05,143.0666667
11080,Rum Kogalniceanu,44.35,28.48333333
11081,Fremont County,38.43055556,-105.1083333
11081,Fremont County,38.42833333,-105.1061111
11081,Fremont County,38.42861111,-105.1069444
11081,Fremont County,38.42833333,-105.1069444
11081,Fremont County,38.42833333,-105.1061111
11081,Fremont County,38.42861111,-105.1069444
11081,Fremont County,38.42833333,-105.1061111
11081,Fremont County,38.42861111,-105.1069444
11082,Tancredo Neves International,-19.63361111,-43.96888889
11083,Blosser Municipal,39.5425,-97.65166667
11083,Blosser Municipal,39.54916667,-97.65222222
11084,Sindal Airport,57.50361111,10.22944444
11085,Cavern City Air Terminal,32.33722222,-104.2627778
11085,Cavern City Air Terminal,32.3375,-104.2633333
11086,Chino Airport,33.97083333,-117.6413889
11086,Chino Airport,33.97472222,-117.6363889
11087,Corrientes Airport,-27.44972222,-58.76222222
11087,Corrientes Airport,-27.44555556,-58.76194444
11087,Corrientes Airport,-27.445,-58.76166667
11087,Corrientes Airport,-27.44555556,-58.76194444
11087,Corrientes Airport,-27.445,-58.76166667
11088,Chanaral Airport,-26.32916667,-70.60416667
11088,Chanaral Airport,-26.3325,-70.60722222
11089,Cairns International,-16.88333333,145.7516667
11089,Cairns International,-16.88583333,145.7552778
11089,Cairns International,-16.87916667,145.7497222
11090,TSTC Waco,31.63666667,-97.07222222
11090,TSTC Waco,31.63777778,-97.07416667
11090,Heart of Texas Industrial,31.63777778,-97.07416667
11090,TSTC Waco,31.63777778,-97.07416667
11091,Chiang Mai International,18.77194444,98.96833333
11091,Chiang Mai International,18.76833333,98.96277778
11092,Canyonlands Field,38.75944444,-109.7461111
11092,Canyonlands Field,38.755,-109.7547222
11092,Canyonlands Field,38.75777778,-109.7533333
11092,Canyonlands Field,38.7575,-109.7536111
11093,Marina Municipal,36.68194444,-121.7622222
11093,Marina Municipal,36.68166667,-121.7616667
11094,Tolemaida AB,4.24472222,-74.64972222
11094,Tolemaida AB,4.24472222,-74.65
11095,Columbia Airport,38.03055556,-120.4144444
11096,Comodoro Pierrestegui,-31.29722222,-57.99638889
11096,Comodoro Pierrestegui,-31.29694444,-57.99666667
11097,Yellowstone Regional,44.51583333,-109.0275
11097,Yellowstone Regional,44.52027778,-109.0238889
11098,Coeur d'Alene - Pappy Boyington Field,47.775,-116.8177778
11098,Coeur d'Alene - Pappy Boyington Field,47.77444444,-116.8194444
11099,Patrick AFB,28.23916667,-80.60777778
11099,Patrick AFB,28.235,-80.61
11099,Patrick AFB,28.235,-80.61027778
11099,Patrick AFB,28.235,-80.61
11100,Mandinga,5.07916667,-76.66333333
11101,Cooch Behar Airport,26.33111111,89.47194444
11101,Cooch Behar Airport,26.33055556,89.46722222
11102,Coonabarabran Airport,-31.33722222,149.2719444
11102,Coonabarabran Airport,-31.3325,149.2672222
11103,Cochin,9.94444444,76.27194444
11103,Cochin International,10.15111111,76.40055556
11104,Coll/Ballard,56.59861111,-6.61944444
11104,Coll,56.60194444,-6.61777778
11105,Coleman Municipal,31.84111111,-99.40361111
11106,Concord Municipal,43.20333333,-71.50222222
11106,Concord Municipal,43.20277778,-71.50222222
11107,Card Bernardin Gadin de Cadjehoun International,6.35416667,2.38555556
11107,Card Bernardin Gadin de Cadjehoun International,6.35722222,2.38444444
11108,Ambrosio L. V. Taravella,-31.31305556,-64.19944444
11108,Ambrosio L. V. Taravella,-31.32361111,-64.20805556
11109,Peterson Field,38.80888889,-104.7091667
11109,City of Colorado Springs Municipal,38.80583333,-104.7008333
11110,Cotulla-La Salle County,28.45694444,-99.21861111
11110,Cotulla-La Salle County,28.45666667,-99.22027778
11110,Cotulla-La Salle County,28.45666667,-99.21833333
11110,Cotulla-La Salle County,28.45583333,-99.21722222
11110,Cotulla-La Salle County,28.45666667,-99.21833333
11110,Cotulla-La Salle County,28.45583333,-99.21722222
11110,Cotulla-La Salle County,28.45666667,-99.22027778
11110,Cotulla-La Salle County,28.45583333,-99.21722222
11111,Columbia Regional,38.81361111,-92.21916667
11111,Columbia Regional,38.81805556,-92.21972222
11111,Columbia Regional,38.81722222,-92.21805556
11111,Columbia Regional,38.81805556,-92.21972222
11111,Columbia Regional,38.81722222,-92.21805556
11112,Coolawanyah Airport,-21.8,117.7666667
11113,Cape Palmas Airport,4.37666667,-7.69555556
11113,Cape Palmas Airport,4.37916667,-7.69638889
11114,Capurgana Airport,8.63138889,-77.35111111
11114,Capurgana Airport,8.6325,-77.35027778
11115,Chapelco Airport,-40.07583333,-71.13805556
11115,Aviador C. Campos,-40.07527778,-71.13722222
11116,Coober Pedy Airport,-29.04444444,134.7527778
11116,Coober Pedy Airport,-29.04,134.7208333
11117,Campeche International,19.835,-90.50944444
11117,Ingeniero Alberto Acuna Ongay International,19.81666667,-90.50027778
11118,Kastrup,55.60805556,12.63333333
11118,Kastrup,55.61805556,12.65583333
11119,Cape Rodney Airport,-10.18166667,148.3791667
11120,Chamonate,-27.29694444,-70.41388889
11121,Viracopos International,-23.0075,-47.13444444
11122,Casper/Natrona County International,42.90861111,-106.4625
11122,Casper/Natrona County International,42.90805556,-106.4644444
11122,Casper/Natrona County International,42.90583333,-106.4636111
11122,Casper/Natrona County International,42.90805556,-106.4644444
11122,Casper/Natrona County International,42.90583333,-106.4636111
11123,Bi-State Parks,38.57138889,-90.15722222
11124,D F Malan,-33.96472222,18.60222222
11124,Cape Town International,-33.96472222,18.60222222
11124,Cape Town International,-33.96472222,18.60166667
11124,Cape Town International,-33.965,18.60166667
11124,Cape Town International,-33.96472222,18.60166667
11124,Cape Town International,-33.965,18.60166667
11125,Presidente Joao Suassuna,-7.26666667,-35.9
11125,Presidente Joao Suassuna,-7.27,-35.89638889
11126,Culebra Airport,18.31222222,-65.30416667
11126,Benjamin Rivera Noriega,18.31305556,-65.30472222
11126,Benjamin Rivera Noriega,18.31305556,-65.30388889
11126,Benjamin Rivera Noriega,18.31333333,-65.30444444
11126,Benjamin Rivera Noriega,18.31305556,-65.30388889
11127,Calais/Marck,50.96166667,1.95361111
11127,Calais Dunkerque,50.96222222,1.95472222
11127,Calais Marck,50.96222222,1.95472222
11128,Glen-Aspen,39.38888889,-107.1594444
11128,Glen-Aspen,39.38888889,-107.16
11130,Cheraw Municipal/Lynch Bellinger Field,34.71083333,-79.96166667
11130,Cheraw Municipal/Lynch Bellinger Field,34.71083333,-79.96166667
11130,Cheraw Municipal/Lynch Bellinger Field,34.71277778,-79.95694444
11131,Craiova Airport,44.31888889,23.88638889
11131,Craiova Airport,44.31805556,23.88861111
11132,Collarenebri Airport,-29.52583333,148.5758333
11132,Collarenebri Airport,-29.52194444,148.5822222
11133,Cartago Airport,4.76666667,-75.93333333
11134,Comodoro Rivadavia Airport,-45.78722222,-67.46277778
11134,Comodoro Rivadavia Airport,-45.78527778,-67.46555556
11135,Grand Strand,33.81166667,-78.72416667
11135,Grand Strand,33.81166667,-78.72388889
11136,Craig Municipal,30.33638889,-81.51444444
11136,Jacksonville Executive at Craig,30.33638889,-81.51444444
11136,Craig Municipal,30.33638889,-81.51444444
11136,Jacksonville Executive at Craig,30.33638889,-81.51444444
11137,Crooked Island Airport,22.75,-74.15
11137,Colonel Hill,22.74666667,-74.18
11137,Colonel Hill,22.74555556,-74.18222222
11137,Colonel Hill,22.74555556,-74.18166667
11137,Colonel Hill,22.74555556,-74.1825
11137,Colonel Hill,22.74555556,-74.18222222
11137,Colonel Hill,22.74555556,-74.1825
11138,Luzon Island Airport,15.18055556,120.5566667
11138,Diosdado Macapagal International,15.18611111,120.5602778
11138,Diosdado Macapagal International,15.18777778,120.5630556
11139,Gosselies,50.46166667,4.455
11139,Brussels South,50.46,4.45305556
11140,Corpus Christi International,27.77,-97.50083333
11140,Corpus Christi International,27.77027778,-97.50111111
11140,Corpus Christi International,27.77111111,-97.50194444
11140,Corpus Christi International,27.77083333,-97.50111111
11140,Corpus Christi International,27.77111111,-97.50111111
11140,Corpus Christi International,27.77222222,-97.5025
11140,Corpus Christi International,27.77027778,-97.50111111
11140,Corpus Christi International,27.77222222,-97.5025
11141,Caravelas Airport,-17.65,-39.25388889
11141,Caravelas Airport,-17.65222222,-39.25305556
11142,Ceres Airport,-29.86666667,-61.95
11142,Ceres Airport,-29.87166667,-61.92694444
11143,C David Campbell Field-Corsicana Municipal,32.0275,-96.39805556
11143,C David Campbell Field-Corsicana Municipal,32.02805556,-96.40055556
11144,Carriacou Airport,12.475,-61.47222222
11144,Lauriston,12.475,-61.47222222
11144,Lauriston,12.47611111,-61.47277778
11144,Lauriston,12.47638889,-61.47277778
11145,Crotone Airport,38.9925,17.08611111
11145,Crotone Airport,38.9925,17.08611111
11145,Crotone Airport,38.99722222,17.08027778
11146,Kanawha,38.37277778,-81.59305556
11146,Yeager,38.37277778,-81.59305556
11146,Yeager,38.37305556,-81.59305556
11146,Yeager,38.37583333,-81.59305556
11146,Yeager,38.37305556,-81.59305556
11146,Yeager,38.37583333,-81.59305556
11146,Yeager,38.37611111,-81.59277778
11147,Roscoe Turner,34.915,-88.60361111
11148,Cresswell Downs Airport,-17.96666667,135.9166667
11149,Buckhorn Ranch,38.85194444,-106.9322222
11149,Buckhorn Ranch,38.85194444,-106.9327778
11149,Crested Butte Airpark,38.85194444,-106.9327778
11150,Columbus Metropolitan,32.51611111,-84.93888889
11150,Columbus Metropolitan,32.51638889,-84.93888889
11150,Columbus Airport,32.51638889,-84.93888889
11150,Columbus Metropolitan,32.51638889,-84.93888889
11150,Columbus Airport,32.51638889,-84.93888889
11151,Casino Airport,-28.88333333,153.0583333
11151,Casino Airport,-28.88277778,153.0669444
11152,Clinton/Sherman,35.33972222,-99.20027778
11152,Sherman,35.33972222,-99.20027778
11152,Clinton Sherman,35.33972222,-99.20055556
11153,Carson,39.19166667,-119.7347222
11153,Carson,39.19222222,-119.7325
11154,Cape Spencer C.G. Helipad,58.19916667,-136.6388889
11154,Cape Spencer C.G. Helipad,58.19916667,-136.64
11155,Casuarito Airport,5.68194444,-67.64083333
11156,Cassilandia Airport,-19.14722222,-51.67694444
11156,Cassilandia Airport,-19.14666667,-51.67694444
11156,Cassilandia Airport,-19.14666667,-51.67722222
11157,Castaway Airport,-17.75,177.1666667
11158,Cape Sabine Airport,69.02694444,-163.8541667
11159,Crossville Memorial-Whitson Field,35.95111111,-85.08472222
11159,Crossville Memorial-Whitson Field,35.95138889,-85.085
11160,Huanghua,28.19166667,113.2197222
11161,Catania-Fontanarossa,37.46666667,15.06638889
11162,Cut Bank Municipal,48.60833333,-112.3761111
11162,Cut Bank International,48.60833333,-112.3761111
11162,Cut Bank Municipal,48.60833333,-112.3761111
11162,Cut Bank International,48.60833333,-112.3761111
11163,Catamarca Aeroclub,-28.44833333,-65.77972222
11164,Rafael Nunez,10.44666667,-75.51055556
11164,Rafael Nunez,10.44194444,-75.51222222
11164,Rafael Nunez,10.44222222,-75.51305556
11164,Rafael Nunez,10.44194444,-75.51277778
11164,Rafael Nunez,10.44194444,-75.51222222
11164,Rafael Nunez,10.44194444,-75.51277778
11165,Chester County G. O. Carlson,39.97888889,-75.86583333
11165,Chester County G. O. Carlson,39.97888889,-75.86555556
11166,Charleville Airport,-26.41333333,146.26
11166,Charleville Airport,-26.41333333,146.2625
11167,Chetumal International,18.48194444,-88.33333333
11167,Chetumal International,18.505,-88.32805556
11168,Cooktown Airport,-15.44333333,145.1833333
11168,Cooktown Airport,-15.44472222,145.1844444
11169,Calverton Executive Airpark,40.915,-72.79194444
11170,New Chitose,42.77527778,141.6922222
11171,Le Castellet Airport,43.2525,5.78527778
11171,Le Castellet Airport,43.2525,5.785
11172,Chengdu Airport,30.57861111,103.9472222
11172,Shuangliu,30.55638889,103.9452778
11173,Cottonwood Airport,34.73,-112.0344444
11173,Cottonwood Airport,34.73,-112.035
11173,Cottonwood Airport,34.73,-112.0352778
11173,Cottonwood Airport,34.73,-112.035
11173,Cottonwood Airport,34.73,-112.0352778
11174,Cortland County Chase Field,42.59305556,-76.21527778
11174,Cortland County Chase Field,42.59277778,-76.215
